asset_id,id1,latitude,longitude
SF05969,5713,-37.82335,144.77124
SF05970,5714,-37.82334,144.77113
SF05971,5715,-37.82333,144.77102
SF05972,5716,-37.82332,144.7709
SF05973,5717,-37.82331,144.77079
SF05974,5718,-37.82327,144.77031
SF05975,5719,-37.82313,144.77019
SF05976,5720,-37.82325,144.7701
SF05977,5721,-37.82324,144.76999
SF05978,5722,-37.82312,144.77008
SF05979,5723,-37.82311,144.77001
SF05980,5724,-37.82323,144.76975
SF05981,5725,-37.82327,144.76965
SF05982,5726,-37.82331,144.76955
SF05983,5727,-37.82331,144.76942
SF05984,5728,-37.8232,144.76926
SF05985,5729,-37.82303,144.76928
SF05986,5730,-37.82295,144.76945
SF05987,5731,-37.82296,144.76955
SF05988,5732,-37.82301,144.76965
SF05989,5733,-37.8231,144.76984
SF05990,5734,-37.82347,144.77158
SF05991,5735,-37.82356,144.77156
SF05992,5736,-37.82364,144.77155
SF05993,5737,-37.82384,144.77153
SF05994,5738,-37.82392,144.77152
SF05995,5739,-37.824,144.77151
SF05996,5740,-37.82353,144.77174
SF05997,5741,-37.8236,144.77173
SF05998,5742,-37.82377,144.77171
SF05999,5743,-37.82385,144.7717
SF06000,5744,-37.82394,144.77168
SF06001,5745,-37.82402,144.77167
SF06002,5746,-37.82409,144.7715
SF06003,5747,-37.82425,144.77147
SF06004,5748,-37.82435,144.77146
SF06005,5749,-37.82411,144.77166
SF06006,5750,-37.82423,144.77165
SF06007,5751,-37.82433,144.77163
SF06008,5752,-37.82442,144.77163
SF06009,5753,-37.82451,144.77161
SF06010,5754,-37.82459,144.77143
SF06011,5755,-37.82481,144.77076
SF06012,5756,-37.82483,144.77098
SF06013,5757,-37.82484,144.7711
SF06014,5758,-37.82484,144.77121
SF06015,5759,-37.82482,144.7713
SF06016,5760,-37.82478,144.77137
SF06017,5761,-37.82467,144.77142
SF06018,5762,-37.82473,144.77158
SF06019,5763,-37.82481,144.77157
SF06020,5764,-37.82491,144.77154
SF06021,5765,-37.82497,144.77147
SF06022,5766,-37.82498,144.7713
SF06023,5767,-37.82498,144.77119
SF06024,5768,-37.82497,144.77108
SF06025,5769,-37.82496,144.77099
SF06026,5770,-37.82495,144.77088
SF06027,5771,-37.82494,144.77077
SF06028,5772,-37.82479,144.76971
SF06029,5773,-37.82474,144.76981
SF06030,5774,-37.82474,144.76993
SF06031,5775,-37.82475,144.77005
SF06032,5776,-37.82475,144.77014
SF06033,5777,-37.82479,144.77054
SF06034,5778,-37.8248,144.77065
SF06035,5779,-37.8249,144.77031
SF06036,5780,-37.82491,144.7702
SF06037,5781,-37.82493,144.7701
SF06038,5782,-37.82498,144.77001
SF06039,5783,-37.82502,144.7699
SF06040,5784,-37.82501,144.76978
SF06041,5785,-37.82494,144.76969
SF06042,5786,-37.82224,144.77174
SF06043,5787,-37.82216,144.77176
SF06044,5788,-37.82207,144.77177
SF06045,5789,-37.82198,144.77179
SF06046,5790,-37.82189,144.7718
SF06047,5791,-37.82181,144.77181
SF06048,5792,-37.82172,144.77182
SF06049,5793,-37.82163,144.77183
SF06050,5794,-37.82154,144.77185
SF06051,5795,-37.82145,144.77186
SF06052,5796,-37.82136,144.77187
SF06053,5797,-37.82127,144.77188
SF06054,5798,-37.82118,144.77189
SF06055,5799,-37.82109,144.7719
SF06056,5800,-37.821,144.77192
SF06057,5801,-37.82093,144.77192
SF06058,5802,-37.82084,144.77194
SF06059,5803,-37.82075,144.77195
SF06060,5804,-37.82067,144.77196
SF06061,5805,-37.82058,144.77197
SF06062,5806,-37.82049,144.77199
SF06063,5807,-37.8204,144.772
SF06064,5808,-37.8203,144.77201
SF06065,5809,-37.82022,144.77202
SF06066,5810,-37.82013,144.77203
SF06067,5811,-37.82003,144.77204
SF06068,5812,-37.81995,144.77205
SF06069,5813,-37.81986,144.77207
SF06070,5814,-37.81977,144.77208
SF06071,5815,-37.81968,144.77209
SF06072,5816,-37.81958,144.77211
SF06073,5817,-37.81988,144.77229
SF06074,5818,-37.81979,144.77229
SF06075,5819,-37.8197,144.77231
SF06076,5820,-37.81961,144.77232
SF06077,5821,-37.81952,144.77233
SF06078,5822,-37.81943,144.77234
SF06079,5823,-37.81942,144.77213
SF06080,5824,-37.81933,144.77214
SF06081,5825,-37.81925,144.77215
SF06082,5826,-37.81915,144.77217
SF06083,5827,-37.81906,144.77218
SF06084,5828,-37.81898,144.77219
SF06085,5829,-37.81934,144.77235
SF06086,5830,-37.81926,144.77237
SF06087,5831,-37.81917,144.77238
SF06088,5832,-37.81908,144.77239
SF06089,5833,-37.81899,144.7724
SF06090,5834,-37.8189,144.77242
SF06091,5835,-37.81887,144.7722
SF06092,5836,-37.8188,144.77221
SF06093,5837,-37.81871,144.77223
SF06094,5838,-37.81881,144.77243
SF06095,5839,-37.81872,144.77244
SF06096,5840,-37.81863,144.77245
SF06097,5841,-37.81854,144.77246
SF06098,5842,-37.81845,144.77247
SF06099,5843,-37.81836,144.77249
SF06100,5844,-37.81853,144.77224
SF06101,5845,-37.81845,144.77226
SF06102,5846,-37.81835,144.77227
SF06103,5847,-37.81826,144.77228
SF06104,5848,-37.81815,144.77229
SF06105,5849,-37.81808,144.7723
SF06106,5850,-37.818,144.77232
SF06107,5851,-37.81791,144.77233
SF06108,5852,-37.81782,144.77234
SF06109,5853,-37.81773,144.77235
SF06110,5854,-37.81827,144.7725
SF06111,5855,-37.81818,144.77251
SF06112,5856,-37.8181,144.77252
SF06113,5857,-37.81801,144.77253
SF06114,5858,-37.81792,144.77254
SF06115,5859,-37.81783,144.77255
SF06116,5860,-37.81776,144.77257
SF06117,5861,-37.81764,144.77236
SF06118,5862,-37.81755,144.77237
SF06119,5863,-37.81746,144.77239
SF06120,5864,-37.81734,144.77241
SF06121,5865,-37.81725,144.77242
SF06122,5866,-37.81763,144.77259
SF06123,5867,-37.81754,144.77259
SF06124,5868,-37.81745,144.7726
SF06125,5869,-37.81731,144.77263
SF06126,5870,-37.81715,144.77243
SF06127,5871,-37.81695,144.77245
SF06128,5872,-37.81712,144.77266
SF06129,5873,-37.81703,144.77267
SF06130,5874,-37.81694,144.77268
SF06131,5875,-37.81685,144.77272
SF06132,5876,-37.81681,144.7728
SF06133,5877,-37.81679,144.77298
SF06134,5878,-37.8168,144.77308
SF06135,5879,-37.81685,144.77246
SF06136,5880,-37.81678,144.77247
SF06137,5881,-37.81669,144.77248
SF06138,5882,-37.81661,144.77249
SF06139,5883,-37.81682,144.77331
SF06140,5884,-37.81683,144.77343
SF06141,5885,-37.81684,144.77356
SF06142,5886,-37.8166,144.77287
SF06143,5887,-37.81661,144.77298
SF06144,5888,-37.81662,144.7731
SF06145,5889,-37.81663,144.77321
SF06146,5890,-37.81664,144.77332
SF06147,5891,-37.81665,144.77344
SF06148,5892,-37.81667,144.77355
SF06149,5893,-37.81685,144.77375
SF06150,5894,-37.81686,144.77389
SF06151,5895,-37.81686,144.77403
SF06152,5896,-37.81687,144.77419
SF06153,5897,-37.81687,144.7743
SF06154,5898,-37.81668,144.77367
SF06155,5899,-37.81668,144.77377
SF06156,5900,-37.8167,144.77399
SF06157,5901,-37.81672,144.77411
SF06158,5902,-37.81674,144.77423
SF06159,5903,-37.81675,144.77432
SF06160,5904,-37.81663,144.77603
SF06161,5905,-37.81664,144.77614
SF06162,5906,-37.81665,144.77625
SF06163,5907,-37.81667,144.77651
SF06164,5908,-37.81668,144.77662
SF06165,5909,-37.81669,144.77674
SF06166,5910,-37.81671,144.77694
SF06167,5911,-37.81649,144.7759
SF06168,5912,-37.81648,144.77601
SF06169,5913,-37.81648,144.77613
SF06170,5914,-37.81647,144.77625
SF06171,5915,-37.81648,144.77636
SF06172,5916,-37.81649,144.77648
SF06173,5917,-37.8165,144.77658
SF06174,5918,-37.81651,144.7767
SF06175,5919,-37.81652,144.77683
SF06176,5920,-37.81653,144.77693
SF06177,5921,-37.81672,144.77707
SF06178,5922,-37.81672,144.77718
SF06179,5923,-37.81674,144.77729
SF06180,5924,-37.81675,144.7774
SF06181,5925,-37.81675,144.77753
SF06182,5926,-37.81676,144.77763
SF06183,5927,-37.81677,144.77774
SF06184,5928,-37.81678,144.77785
SF06185,5929,-37.81679,144.77796
SF06186,5930,-37.8168,144.77808
SF06187,5931,-37.81654,144.77705
SF06188,5932,-37.81655,144.77715
SF06189,5933,-37.81659,144.77772
SF06190,5934,-37.81661,144.77784
SF06191,5935,-37.81661,144.77794
SF06192,5936,-37.81662,144.77809
SF06193,5937,-37.81663,144.77817
SF06194,5938,-37.81664,144.77829
SF06195,5939,-37.81666,144.77851
SF06196,5940,-37.81666,144.7787
SF06197,5941,-37.81669,144.77892
SF06198,5942,-37.81669,144.77902
SF06199,5943,-37.8167,144.77914
SF06200,5944,-37.81687,144.77888
SF06201,5945,-37.81686,144.77881
SF06202,5946,-37.81686,144.77871
SF06203,5947,-37.81684,144.77859
SF06204,5948,-37.81683,144.77849
SF06205,5949,-37.81683,144.77841
SF06206,5950,-37.81682,144.77831
SF06207,5951,-37.81681,144.77819
SF06208,5952,-37.8169,144.77926
SF06209,5953,-37.81691,144.77939
SF06210,5954,-37.81692,144.7795
SF06211,5955,-37.81693,144.7796
SF06212,5956,-37.81693,144.77972
SF06213,5957,-37.81696,144.77997
SF06214,5958,-37.81697,144.78008
SF06215,5959,-37.81698,144.7802
SF06216,5960,-37.81699,144.78031
SF06217,5961,-37.81672,144.77943
SF06218,5962,-37.81673,144.77954
SF06219,5963,-37.81675,144.77965
SF06220,5964,-37.81677,144.77991
SF06221,5965,-37.81677,144.78
SF06222,5966,-37.81678,144.78011
SF06223,5967,-37.81679,144.78022
SF06224,5968,-37.8168,144.78033
SF06225,5969,-37.81699,144.78042
SF06226,5970,-37.817,144.78054
SF06227,5971,-37.81703,144.78086
SF06228,5972,-37.81704,144.78095
SF06229,5973,-37.81705,144.78105
SF06230,5974,-37.81706,144.78115
SF06231,5975,-37.81707,144.78127
SF06232,5976,-37.81708,144.78138
SF06233,5977,-37.81681,144.78045
SF06234,5978,-37.81682,144.78056
SF06235,5979,-37.81683,144.78068
SF06236,5980,-37.81685,144.78088
SF06237,5981,-37.81686,144.78097
SF06238,5982,-37.81686,144.78106
SF06239,5983,-37.81687,144.78118
SF06240,5984,-37.81688,144.78128
SF06241,5985,-37.81689,144.78139
SF06242,5986,-37.81709,144.78154
SF06243,5987,-37.81732,144.78178
SF06244,5988,-37.81739,144.78177
SF06245,5989,-37.81723,144.78197
SF06246,5990,-37.81715,144.78198
SF06247,5991,-37.8171,144.78198
SF06248,5992,-37.81701,144.78198
SF06249,5993,-37.81777,144.78172
SF06250,5994,-37.81768,144.78173
SF06251,5995,-37.81751,144.78175
SF06252,5996,-37.81785,144.78188
SF06253,5997,-37.81778,144.78189
SF06254,5998,-37.81769,144.7819
SF06255,5999,-37.81759,144.78192
SF06256,6000,-37.8175,144.78193
SF06257,6001,-37.81672,144.7818
SF06258,6002,-37.8167,144.78203
SF06259,6003,-37.81661,144.78204
SF06260,6004,-37.81652,144.78205
SF06261,6005,-37.81644,144.78206
SF06262,6006,-37.81635,144.78207
SF06263,6007,-37.81626,144.78208
SF06264,6008,-37.8161,144.78189
SF06265,6009,-37.816,144.7819
SF06266,6010,-37.81591,144.78191
SF06267,6011,-37.81582,144.78192
SF06268,6012,-37.81573,144.78193
SF06269,6013,-37.81564,144.78194
SF06270,6014,-37.81617,144.78209
SF06271,6015,-37.81609,144.7821
SF06272,6016,-37.81587,144.78213
SF06273,6017,-37.81579,144.78214
SF06274,6018,-37.81569,144.78215
SF06275,6019,-37.81555,144.78196
SF06276,6020,-37.8156,144.78216
SF06277,6021,-37.81551,144.78218
SF06278,6022,-37.8153,144.7822
SF06279,6023,-37.81528,144.78199
SF06280,6024,-37.81519,144.782
SF06281,6025,-37.8151,144.78202
SF06282,6026,-37.81501,144.78203
SF06283,6027,-37.81492,144.78204
SF06284,6028,-37.81483,144.78205
SF06285,6029,-37.81474,144.78206
SF06286,6030,-37.81495,144.78227
SF06287,6031,-37.81485,144.78227
SF06288,6032,-37.81477,144.78228
SF06289,6033,-37.81465,144.78207
SF06290,6034,-37.81456,144.78208
SF06291,6035,-37.81447,144.78208
SF06292,6036,-37.81438,144.78208
SF06293,6037,-37.81429,144.78208
SF06294,6038,-37.8142,144.78209
SF06295,6039,-37.81411,144.78209
SF06296,6040,-37.81402,144.78209
SF06297,6041,-37.81442,144.78234
SF06298,6042,-37.81433,144.78233
SF06299,6043,-37.81424,144.78235
SF06300,6044,-37.81416,144.78236
SF06301,6045,-37.81406,144.78237
SF06302,6046,-37.81397,144.78239
SF06303,6047,-37.81426,144.78222
SF06304,6048,-37.81417,144.78222
SF06305,6049,-37.81407,144.78223
SF06306,6050,-37.81398,144.78222
SF06307,6051,-37.81369,144.7821
SF06308,6052,-37.8136,144.78211
SF06309,6053,-37.81351,144.78212
SF06310,6054,-37.81339,144.7821
SF06311,6055,-37.81389,144.7824
SF06312,6056,-37.81381,144.78241
SF06313,6057,-37.81353,144.78244
SF06314,6058,-37.81364,144.78227
SF06315,6059,-37.81356,144.78228
SF06316,6060,-37.81347,144.78229
SF06317,6061,-37.81339,144.7823
SF06318,6062,-37.81346,144.78264
SF06319,6063,-37.81347,144.78276
SF06320,6064,-37.81348,144.78286
SF06321,6065,-37.81349,144.78298
SF06322,6066,-37.81349,144.78309
SF06323,6067,-37.8135,144.7832
SF06324,6068,-37.81353,144.78361
SF06325,6069,-37.81354,144.78372
SF06326,6070,-37.81356,144.78382
SF06327,6071,-37.81357,144.78404
SF06328,6072,-37.81358,144.78416
SF06329,6073,-37.81359,144.78427
SF06330,6074,-37.8136,144.78438
SF06331,6075,-37.81362,144.7846
SF06332,6076,-37.81366,144.78504
SF06333,6077,-37.81366,144.78617
SF06334,6078,-37.81517,144.78699
SF06335,6079,-37.81525,144.78698
SF06336,6080,-37.81534,144.78696
SF06337,6081,-37.81543,144.78695
SF06338,6082,-37.81553,144.78695
SF06339,6083,-37.81561,144.78694
SF06340,6084,-37.8157,144.78692
SF06341,6085,-37.81626,144.78685
SF06342,6086,-37.81634,144.78683
SF06343,6087,-37.81643,144.78683
SF06344,6088,-37.81682,144.78677
SF06345,6089,-37.81691,144.78676
SF06346,6090,-37.81699,144.78675
SF06347,6091,-37.81741,144.7867
SF06348,6092,-37.81758,144.78668
SF06349,6093,-37.81767,144.78667
SF06350,6094,-37.81775,144.78665
SF06351,6095,-37.81785,144.78664
SF06352,6096,-37.81871,144.78652
SF06353,6097,-37.81933,144.78644
SF06354,6098,-37.81943,144.78643
SF06355,6099,-37.81952,144.78642
SF06356,6100,-37.81961,144.78641
SF06357,6101,-37.81969,144.7864
SF06358,6102,-37.81979,144.78639
SF06359,6103,-37.81987,144.78637
SF06360,6104,-37.81996,144.78636
SF06361,6105,-37.82004,144.78634
SF06362,6106,-37.82015,144.78634
SF06363,6107,-37.82023,144.78633
SF06364,6108,-37.82032,144.78632
SF06365,6109,-37.8204,144.7863
SF06366,6110,-37.82046,144.78629
SF06367,6111,-37.8211,144.7862
SF06368,6112,-37.82118,144.7862
SF06369,6113,-37.82128,144.78618
SF06370,6114,-37.82136,144.78617
SF06371,6115,-37.82145,144.78616
SF06372,6116,-37.82154,144.78615
SF06373,6117,-37.82192,144.7861
SF06374,6118,-37.82298,144.78596
SF06375,6119,-37.8229,144.78597
SF06376,6120,-37.8228,144.78598
SF06377,6121,-37.82271,144.78599
SF06378,6122,-37.82263,144.78601
SF06379,6123,-37.81331,144.78204
SF06380,6124,-37.8133,144.78197
SF06381,6125,-37.81329,144.78185
SF06382,6126,-37.81329,144.78174
SF06383,6127,-37.81328,144.78163
SF06384,6128,-37.81326,144.78151
SF06385,6129,-37.81325,144.7814
SF06386,6130,-37.81324,144.78129
SF06387,6131,-37.81324,144.78117
SF06388,6132,-37.81322,144.78106
SF06389,6133,-37.81315,144.78016
SF06390,6134,-37.81316,144.78026
SF06391,6135,-37.81317,144.78038
SF06392,6136,-37.81318,144.78049
SF06393,6137,-37.81319,144.78061
SF06394,6138,-37.8132,144.78072
SF06395,6139,-37.81321,144.78083
SF06396,6140,-37.81322,144.78095
SF06397,6141,-37.81319,144.77996
SF06398,6142,-37.81321,144.77969
SF06399,6143,-37.8132,144.77958
SF06400,6144,-37.81319,144.77946
SF06401,6145,-37.81318,144.77935
SF06402,6146,-37.81315,144.77895
SF06403,6147,-37.81314,144.77884
SF06404,6148,-37.81313,144.77873
SF06405,6149,-37.81312,144.7786
SF06406,6150,-37.81311,144.77849
SF06407,6151,-37.81309,144.77827
SF06408,6152,-37.81308,144.77816
SF06409,6153,-37.81307,144.77805
SF06410,6154,-37.81303,144.77762
SF06411,6155,-37.81303,144.77752
SF06412,6156,-37.81301,144.77738
SF06413,6157,-37.81301,144.77727
SF06414,6158,-37.81299,144.77716
SF06415,6159,-37.81299,144.77704
SF06416,6160,-37.81298,144.77694
SF06417,6161,-37.81297,144.77682
SF06418,6162,-37.81296,144.77671
SF06419,6163,-37.81295,144.7766
SF06420,6164,-37.81294,144.77649
SF06421,6165,-37.81293,144.77637
SF06422,6166,-37.81292,144.77625
SF06423,6167,-37.81292,144.77614
SF06424,6168,-37.8127,144.7736
SF06425,6169,-37.81265,144.77302
SF06426,6170,-37.81264,144.7729
SF06427,6171,-37.81263,144.77278
SF06428,6172,-37.81261,144.77243
SF06429,6173,-37.8126,144.77232
SF06430,6174,-37.81258,144.7722
SF06431,6175,-37.81257,144.77207
SF06432,6176,-37.81256,144.77194
SF06433,6177,-37.81255,144.77183
SF06434,6178,-37.81254,144.7717
SF06435,6179,-37.81231,144.76946
SF06436,6180,-37.81213,144.76834
SF06437,6181,-37.81207,144.76529
SF06438,6182,-37.81215,144.7653
SF06439,6183,-37.81223,144.76534
SF06440,6184,-37.8122,144.76543
SF06441,6185,-37.81178,144.76412
SF06442,6186,-37.81166,144.76305
SF06443,6187,-37.81155,144.76167
SF06444,6188,-37.81156,144.76158
SF06445,6189,-37.81153,144.7613
SF06446,6190,-37.81151,144.76108
SF06447,6191,-37.81137,144.76132
SF06448,6192,-37.81147,144.76058
SF06449,6193,-37.81139,144.75978
SF06451,6194,-37.81136,144.75946
SF06452,6195,-37.81134,144.75921
SF06453,6196,-37.81133,144.75912
SF06454,6197,-37.81132,144.75907
SF06455,6198,-37.81132,144.75902
SF06458,6199,-37.81124,144.7579
SF06459,6200,-37.81115,144.75679
SF06460,6201,-37.81081,144.75292
SF06461,6202,-37.81069,144.75154
SF06462,6203,-37.81141,144.75064
SF06463,6204,-37.81234,144.75073
SF06464,6205,-37.81782,144.74979
SF06465,6206,-37.8206,144.74942
SF06466,6207,-37.82575,144.75859
SF06467,6208,-37.82622,144.76225
SF06468,6209,-37.82657,144.76867
SF06469,6210,-37.82668,144.76992
SF06470,6211,-37.83514,144.69711
SF06471,6212,-37.83548,144.69979
SF06472,6213,-37.83602,144.70745
SF06476,6214,-37.80828,144.72327
SF06477,6215,-37.80845,144.72326
SF06478,6216,-37.8085,144.72325
SF06479,6217,-37.81899,144.72199
SF06480,6218,-37.81906,144.72199
SF06481,6219,-37.81945,144.72194
SF06482,6220,-37.81953,144.72192
SF06483,6221,-37.81993,144.72187
SF06484,6222,-37.82083,144.72176
SF06485,6223,-37.82248,144.7215
SF06486,6224,-37.80804,144.72208
SF06487,6225,-37.80738,144.7142
SF06488,6226,-37.80745,144.71486
SF06489,6227,-37.80729,144.71301
SF06490,6228,-37.80725,144.71273
SF06491,6229,-37.80726,144.71266
SF06492,6230,-37.80724,144.71253
SF06493,6231,-37.80724,144.71247
SF06494,6232,-37.80723,144.7124
SF06495,6233,-37.80705,144.71027
SF06496,6234,-37.80523,144.6972
SF06497,6235,-37.81974,144.69388
SF06498,6236,-37.81974,144.69393
SF06499,6237,-37.81975,144.69396
SF06500,6238,-37.8199,144.69509
SF06501,6239,-37.81992,144.69528
SF06502,6240,-37.81998,144.69567
SF06503,6241,-37.82002,144.69608
SF06504,6242,-37.82005,144.69628
SF06505,6243,-37.8201,144.6967
SF06506,6244,-37.82013,144.69689
SF06507,6245,-37.82015,144.6971
SF06508,6246,-37.82022,144.6977
SF06509,6247,-37.82025,144.69789
SF06510,6248,-37.82028,144.69809
SF06511,6249,-37.8203,144.69833
SF06512,6250,-37.82033,144.6985
SF06513,6251,-37.82037,144.6989
SF06514,6252,-37.82048,144.6997
SF06515,6253,-37.82052,144.70011
SF06516,6254,-37.82058,144.70051
SF06517,6255,-37.82076,144.702
SF06518,6256,-37.82078,144.70217
SF06519,6257,-37.82086,144.70285
SF06520,6258,-37.82089,144.70301
SF06521,6259,-37.82091,144.70318
SF06522,6260,-37.82092,144.70332
SF06523,6261,-37.82094,144.70349
SF06524,6262,-37.82096,144.70365
SF06525,6263,-37.82102,144.70419
SF06526,6264,-37.82126,144.70573
SF06527,6265,-37.8227,144.72082
SF06528,6266,-37.82273,144.72095
SF06529,6267,-37.82273,144.72115
SF06530,6268,-37.81948,144.69264
SF06531,6269,-37.8196,144.69275
SF06532,6270,-37.81968,144.69286
SF06533,6271,-37.81952,144.69287
SF06534,6272,-37.81956,144.69308
SF06535,6273,-37.81958,144.69296
SF06536,6274,-37.81962,144.69308
SF06537,6275,-37.81958,144.6932
SF06538,6276,-37.81962,144.69321
SF06539,6277,-37.81963,144.69326
SF06540,6278,-37.8198,144.69317
SF06541,6279,-37.81981,144.69327
SF06542,6280,-37.8194,144.69119
SF06543,6281,-37.81937,144.69144
SF06544,6282,-37.81943,144.69128
SF06545,6283,-37.81945,144.69143
SF06546,6284,-37.81943,144.6915
SF06547,6285,-37.81942,144.69171
SF06548,6286,-37.81943,144.69185
SF06549,6287,-37.81946,144.69169
SF06550,6288,-37.81948,144.69209
SF06552,6289,-37.81893,144.68713
SF06553,6290,-37.81905,144.68722
SF06554,6291,-37.81893,144.68737
SF06555,6292,-37.81896,144.68771
SF06556,6293,-37.81899,144.68788
SF06557,6294,-37.81901,144.68795
SF06558,6295,-37.81891,144.6882
SF06559,6296,-37.81901,144.68819
SF06560,6297,-37.81901,144.68827
SF06561,6298,-37.81892,144.6888
SF06562,6299,-37.81909,144.68876
SF06563,6300,-37.81914,144.68782
SF06564,6301,-37.81913,144.68775
SF06565,6302,-37.81911,144.68759
SF06566,6303,-37.81897,144.68805
SF06567,6304,-37.81893,144.68805
SF06568,6305,-37.81889,144.68804
SF06569,6306,-37.81903,144.68692
SF06570,6307,-37.81877,144.68583
SF06571,6308,-37.8187,144.6851
SF06572,6309,-37.8182,144.68131
SF06573,6310,-37.81827,144.68186
SF06574,6311,-37.81831,144.68209
SF06575,6312,-37.81832,144.68227
SF06576,6313,-37.81766,144.67675
SF06577,6314,-37.83189,144.67298
SF06578,6315,-37.80397,144.68539
SF06579,6316,-37.80413,144.68684
SF06580,6317,-37.80461,144.69141
SF06581,6318,-37.80462,144.69159
SF06582,6319,-37.80463,144.69151
SF06583,6320,-37.80481,144.69353
SF06584,6321,-37.80489,144.69404
SF06585,6322,-37.80496,144.69476
SF06589,6323,-37.81741,144.67455
SF06590,6324,-37.81566,144.65981
SF06593,6325,-37.82174,144.64622
SF06594,6326,-37.82283,144.64605
SF06602,6327,-37.81217,144.62487
SF06603,6328,-37.8122,144.62517
SF06604,6329,-37.81178,144.62123
SF06605,6330,-37.81225,144.62033
SF06606,6331,-37.81178,144.62041
SF06607,6332,-37.8147,144.61998
SF06609,6333,-37.79693,144.62326
SF06610,6334,-37.79713,144.62488
SF06611,6335,-37.79902,144.64119
SF06612,6336,-37.80158,144.64061
SF06613,6337,-37.80335,144.64032
SF06614,6338,-37.80414,144.64017
SF06616,6339,-37.80919,144.63928
SF06617,6340,-37.81161,144.63865
SF06618,6341,-37.80062,144.65616
SF06619,6342,-37.80064,144.65621
SF06620,6343,-37.80114,144.66048
SF06621,6344,-37.8012,144.66097
SF06622,6345,-37.80123,144.66144
SF06623,6346,-37.80123,144.6612
SF06624,6347,-37.80104,144.65973
SF06625,6348,-37.80109,144.65999
SF06626,6349,-37.80199,144.6681
